@relation ReasonerRankingData

@attribute DLFamily numeric
@attribute OPR numeric
@attribute AxMaxNesting numeric
@attribute AvgNbrRestrict numeric
@attribute HMaxNbr numeric
@attribute HP_MaxDepth numeric
@attribute SRBx numeric
@attribute DpDISJ numeric
@attribute SymmetricObjectProperty numeric
@attribute OAS numeric
@attribute ExactCardinality_C numeric
@attribute DpEQUIV numeric
@attribute HP_MultiParent numeric
@attribute STBx numeric
@attribute HP_MaxChildren numeric
@attribute SDP numeric
@attribute HC_MaxChildren numeric
@attribute OpCHAIN numeric
@attribute Complement_C numeric
@attribute InverseFuncOPRatio numeric
@attribute ClassAssertion numeric
@attribute FunctionalObjectProperty numeric
@attribute IrreflexiveOPRatio numeric
@attribute FunctionalDataProperty numeric
@attribute ObjectPropertyAssertion numeric
@attribute IrrefexiveObjectProperty numeric
@attribute GCI_C numeric
@attribute SOP numeric
@attribute ARichness numeric
@attribute OP_COHESION numeric
@attribute Union_R numeric
@attribute HExtNbr numeric
@attribute Indiv_SAME numeric
@attribute DataPropertyAssertion numeric
@attribute DisjointClasses numeric
@attribute Complement_R numeric
@attribute SubPropertyChainOf numeric
@attribute MostCardinality_C numeric
@attribute RRichness numeric
@attribute Indiv_DIFF numeric
@attribute AxiomMaxConst numeric
@attribute RRBx numeric
@attribute HP_MaxParents numeric
@attribute HC_MaxParents numeric
@attribute HP_MaxPropDegree numeric
@attribute HC_MaxClassDegree numeric
@attribute RTBx numeric
@attribute CLS_NOM numeric
@attribute SI numeric
@attribute NPCD_Ratio numeric
@attribute EquivalentClasses numeric
@attribute OneOf_C numeric
@attribute NPCD_C numeric
@attribute RABx numeric
@attribute ReflexiveOPRatio numeric
@attribute DataPropertyDomain numeric
@attribute SubObjectPropertyOf numeric
@attribute Existentiel_C numeric
@attribute SubDataPropertyOf numeric
@attribute OpEQUIV numeric
@attribute ClsDISJ_Ratio numeric
@attribute OLAS numeric
@attribute GCI_Ratio numeric
@attribute ExactCardinality_R numeric
@attribute TransitiveObjectProperty numeric
@attribute OneOf_R numeric
@attribute UI_Ratio numeric
@attribute AxAvgNesting numeric
@attribute SubClassOf numeric
@attribute HasSelf_C numeric
@attribute OntoConstructorDensity numeric
@attribute EquivalentDataProperties numeric
@attribute InverseOPRatio numeric
@attribute SABx numeric
@attribute Nom_Tbox numeric
@attribute HasValue_R numeric
@attribute SameIndividual numeric
@attribute OpDISJ numeric
@attribute LeastCardinality_R numeric
@attribute DifferentIndividuals numeric
@attribute PCD_Ratio numeric
@attribute InverseFunctionalObjectProperty numeric
@attribute EqDPRatio numeric
@attribute MostCardinality_R numeric
@attribute UI_Pattern numeric
@attribute InverseObjectProperties numeric
@attribute Existentiel_R numeric
@attribute Intersection_C numeric
@attribute Universal_R numeric
@attribute Universal_C numeric
@attribute HasValue_C numeric
@attribute HasSelf_R numeric
@attribute DisjointObjectProperties numeric
@attribute HMinNbr numeric
@attribute LeastCardinality_C numeric
@attribute HC_MultiParents numeric
@attribute EUR_Pattern numeric
@attribute TransitiveOPRatio numeric
@attribute EquivalentObjectProperties numeric
@attribute SymmetricOPRatio numeric
@attribute DataPropertyRange numeric
@attribute CUR_Pattern numeric
@attribute ReflexiveObjectProperty numeric
@attribute HC_AvgChildren numeric
@attribute DisjointUnion numeric
@attribute EqOPRatio numeric
@attribute Intersection_R numeric
@attribute AsymmetricObjectProperty numeric
@attribute FunctionalOPRatio numeric
@attribute DisjOPRatio numeric
@attribute EUR_Ratio numeric
@attribute HP_COHESION numeric
@attribute SC numeric
@attribute HasHiearOPRatio numeric
@attribute ChainOPRatio numeric
@attribute PCD_C numeric
@attribute ObjectPropertyDomain numeric
@attribute HP_AvgChildren numeric
@attribute Union_C numeric
@attribute CUR_Ratio numeric
@attribute ObjectPropertyRange numeric
@attribute HC_DegreeCentrality numeric
@attribute HP_DegreeCentrality numeric
@attribute SDT numeric
@attribute Konclude {0,1}
@attribute MOReHermiT {0,1}
@attribute HermiT-OA4 {0,1}
@attribute TrOWL {0,1}
@attribute Pellet-OA4 {0,1}
@attribute FaCT++ {0,1}
@attribute JFact {0,1}
@attribute ELK {0,1}
@attribute Racer {0,1}
@attribute ELepHant {0,1}
@data
2460331.0,6.0,23,0,0,5,244,0,0,150955,0,0,1.389,150711,18,0,708,31,0,0,0,0,0,0,0,0,23027,144,0,0,0.044,0,0,0,0.098,0,0.032,0,0.001,0,11,0.162,3,9,18,709,99.838,0,0,0.005,15.236,0,7,0,0,0,0.1,62616,0,0,0.2,150955,15.279,0,0.011,0,0,2.724,84.503,0,0.052,0,81.136,0,0,0,0,0,0,0,34.406,0,0,0,0,0.019,73.136,22962,0,0,0,0,0,0,0,0.015,0,29.376,0,0,0,0,0,4.162,0.001,0,26.82,0,0,0,0,0.045,52902,98.483,84.065,51853,0,2.849,38,0,0,0.013,0.113,0,0,0,0,1,0,0,0,1,0,0
2184.0,1.0,72,0,0,0,89,0,0,17846,0,0,0,34,0,84,5,0,20,0,28.723,0,0,0.49,70.56,0,8,10,0.139,0,10.204,0,0,0,0,40.816,0,0,0,0,5,0.519,0,1,0,5,0.198,0,8780,5.882,0.012,0,2,0.579,0,0,0,9,0,0,0,17150,23.529,0,0,0,8.824,3.188,0.187,0,0.294,0,100,17027,0,0,0,0,0,0,70.588,0,0,0,3,0.029,18.367,12,6.122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,24.49,0,0,0,0,0,603,0,0,24,0,0,5,0,0,0.008,0,2,1,0,1,1,0,1,1,0,1,0
2184.0,1.0,324,358.807,0,0,0,0,0,15092,8305,0,0,9532,0,0,1592,0,0,0,0,0,0,0,0,0,930,1,0,0,0.435,2,0,0,4.008,0,0,0,0.04,0,43,0,0,1,0,1593,100,0,0,0,9.757,0,0,0,0,0,0,8463,0,0,43.047,9532,9.757,46.27,0,0,0.567,5.49,86.236,0,0.044,0,0,0,0,0,0,0,0.028,0,70.038,0,0,0,54,0,47.15,1098,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8.038,0,0,6.117,0,0,0,0,0,5559,0,0,6676,0,0,78,0,0,0.286,0,0,0,0,0,0,0,0,0,1,0,0
2184.0,1.0,324,358.807,0,0,0,0,0,15410,8305,0,0,9532,0,0,1592,0,0,0,3.228,0,0,0,0,0,930,1,0,0,0.435,2,0,0,3.878,0,0,0,0.04,0,43,0,0,1,0,1593,96.772,0,1,0,9.442,0,0,0.033,0,0,0,8463,0,0,43.047,9850,9.757,46.27,0,0,0.567,5.345,83.452,0,0.044,0,0,318,0,0,0,0,0.028,0,70.038,0,0,0,54,0,47.15,1098,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8.038,0,0,6.117,0,0,0,0,0,5559,0,0,6676,0,0,78,0,0,0.286,0,0,0,0,0,0,0,1,1,0,0,0
2460331.0,6.0,5,0,0,4,64,0,0,96907,0,0,0,33548,6,0,244,10,0,0,65.315,0,0,0,0,0,3723,44,0,0,0,0,0,0,2.082,0,0.01,0,0.06,0,2,0.066,1,4,6,245,34.619,0,3469,0,1.825,0,0,0.067,0,0,0.031,23583,0,0,1.016,96907,11.098,0,0.006,0,0,2.67,30.711,0,0.378,0,47.661,63295,0,0,0,0,0,0,74.836,0,0,0,0,0.007,93.022,1769,0,0,0,0,0,0,0,0.021,0,50.502,0,0,0,0,0,6.006,0,0,6.978,0,0,0,0,0.087,13981,90.23,80.901,25106,0.008,2.143,0,0,0.003,0.017,0.113,0,1,0,1,1,0,1,1,1,0,0
2184.0,1.0,15,6.74,2,5,287,0,0.295,3960,2,0,1.163,138,12,13,42,25,10,0,15.327,0.134,0,0.188,35.852,0,2,87,0.099,0,1.78,1,0,37.406,0.08,2.967,0.75,1,0.399,100,14,7.69,2,1,13,43,3.698,14.504,525,54.348,2.063,5,75,2.374,0,0.241,1.367,131,0.322,2,6.87,3732,1.449,0.593,0.188,1.484,2.899,0.377,1.554,19,0.178,0,70.47,3307,0.952,0,0,0,0.593,0.027,40.58,0,0,0.297,4,0.884,38.872,148,3.858,13,0,5.638,0,4,2,0,2,18.121,0.027,23.49,0.322,0,0,13,0,30.201,43.917,0,8.054,0,1.449,0.047,131,50.336,80.537,56,1.501,3.062,6,0,1.474,0.332,0.143,4,0,0,0,0,0,0,1,0,0,0
2184.0,1.0,8,8.24,1,6,547,0,0,18570,131,0,0,1378,10,14,27,12,3,0,40.59,0.062,0,0.062,30.4,0,31,176,0.02,0,1.834,1,0,17.965,0.645,0.367,0.057,5,0.33,0.053,4,3.093,1,2,11,28,7.792,33.142,3795,5.806,0.628,3,80,0.504,0,0.068,0.611,249,0,6,6.6,17684,2.25,16.015,0.017,0.367,0.363,0.628,6.52,231,0.149,0,52.834,15759,0.105,0,0,0,0.122,0.158,77.721,0,0,0.611,5,0.283,30.44,125,6.724,55,0,28.24,0,2,1,0.144,1,0,0.017,0,0.068,0,0,3.083,0,1.814,15.281,0,6.803,0,0.073,0.021,697,50.34,31.293,1071,0.927,2.25,15,0,0.922,0.038,0.056,6,0,0,0,1,0,0,0,0,0,0
2184.0,1.0,15,7.725,0,5,274,0,0.301,3820,2,0,1.205,81,12,11,3,25,6,0,14.955,0.11,0,0.137,37.058,0,1,84,0.143,0,1.618,1,0,38.236,0.137,1.942,0.767,0,0.567,99.62,14,7.505,2,1,13,3,2.219,23.377,527,83.951,1.89,5,68,2.473,0,0.247,1.369,125,0.274,2,7.792,3651,1.235,0.647,0.192,1.618,4.938,0.32,0.192,18,0.276,0,70.803,3296,0.949,0,0,0,0.647,0.027,7.407,0,0,0,4,0.904,40.453,138,2.589,8,0,5.825,0,4,2,0,1,19.708,0.027,25.547,0.274,0,0,2.5,0,29.197,44.66,0,6.569,0,1.235,0.05,77,51.825,84.672,6,1.452,3.062,5,0,1.452,0.039,0.148,4,0,0,0,0,0,0,0,1,0,0
2184.0,1.0,73,0,0,0,89,0,0,37304,0,0,0,33,0,84,5,0,20,0,28.234,0,0,0.233,71.427,0,8,10,0.069,0,10.204,0,0,0,0,40.816,0,0,0,0,5,0.247,0,1,0,5,0.092,0,18360,3.03,0.003,0,1,0.277,0,0,0,9,0,0,0,35988,24.242,0,0,0,9.091,3.143,0.089,0,0.303,0,100,35866,0,0,0,0,0,0,72.727,0,0,0,3,0.014,18.367,12,6.122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,24.49,0,0,0,0,0,1223,0,0,24,0,0,5,0,0,0.004,0,2,1,0,1,1,0,1,1,0,1,0
2215.0,2.0,4,0,0,0,1,0,0,5608,0,0,0,3076,0,0,27,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.032,0,0,0,1,0.032,0,4,0,27,99.968,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3077,0.065,0,0,0,0,2.003,99.968,0,0.003,0,0,0,0,0,0,0,0,0,99.935,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0.079,0,0,0,0,0,0,0,2.431,0,0,20,0,0,0,0,0,2530,0,0,3074,0,0,0,0,0,0.01,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,7,0,0,4,216,0,0.01,77531,0,0,0.855,47568,7,0,6700,29,0,0,0.038,0.004,0,0,0,0,11147,118,0,0,0,0,0,0,0.01,0,0.069,0,0.001,22.222,3,0.452,2,3,7,6701,99.506,0.014,18,19.749,28.054,4,9394,0,0,0,0.157,14821,0,0,0.024,47804,23.434,0,0.046,0.027,0,2.312,71.442,0,0.105,0,48.108,20,100,0,0,0,0,0.004,4.207,0,0,0,0,0.048,98.491,219,0.027,4,0,0,0,0,0,0.007,0,49.477,0,0,0,0,0,2.411,0,0,1.455,0,0,0,0,0.022,29610,98.26,96.216,2001,0.069,2.286,0,0,0.048,0.226,0.052,0,1,1,1,1,1,0,0,1,0,0
2184.0,1.0,7,0,0,3,23,0,0.006,129964,0,0,0,88227,3,0,16584,0,0,0,0,0,0,0,0,0,219,29,0,0,0,0,0,0,0.006,0,0,0,0,0,3,0.026,1,4,4,16585,99.974,0,0,0,0.248,0,0,0,0,0,0.01,38030,0,0,0.017,88250,0.248,0,0.01,0,0,2.436,99.72,0,0.145,0,0,0,0,0,0,0,0,0,99.447,0,0,0,0,0,99.427,219,0,0,0,0,0,0,0,0.007,0,46.96,0,0,0,0,0,2.902,0,0,0.573,0,0,0,0,0.052,41685,47.218,0,87739,0,1.5,0,0,0,0.398,0.13,0,1,1,1,1,0,1,0,1,1,0
2184.0,1.0,4,0.42,1,2,125,0,0,635,19,0,0,107,4,46,7,0,0,0,20.943,0,0,0,8.302,0,0,24,1.278,0.003,0,1,0,26.981,0,0,0,12,0.157,0,1,23.585,1,1,4,7,20.189,0,56,0,0,0,0,10.609,0,6.981,1.321,0,0.566,0,0,530,0,45.238,0.189,0,0,0.877,20.189,0,0.393,0,0,298,0,0,0,0,2.381,0,100,0,0,28.571,0,0,0,0,23.81,10,0,0,0,1,1,0,0,0,0,0,6.604,0,0,3.25,0,0,0,0,0,0,0,0.051,36,33.333,0,107,4.151,3.5,0,0,3.774,0.172,0.162,5,1,1,1,1,1,0,0,1,1,0
2587.0,3.0,3,0,0,0,0,0,0,361058,0,0,0,257159,0,0,93,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.002,0,0,0,0,1,0,0,1,0,93,100,0,0,0,0,0,0,0,0,0,0,178221,0,0,0,257159,0,0,0,0,0,2.693,100,0,0.693,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,99.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.012,0,0,0,0,0,0,0,0,103895,0,0,257159,0,0,0,0,0,0.001,0,0,1,1,1,1,0,0,0,1,1,0
2184.0,1.0,13,1.417,0,2,19,0,3.333,202,20,0,0,131,4,0,28,0,0,0,0,0,0,0,0,0,29,5,0,0.002,4,3,0,0,36.667,0,0,0,0.441,0,8,12.667,1,2,4,28,87.333,0,0,0,19.333,0,0,0,0,0,2.667,33,0,0,22.917,150,22.137,20,0,0,0.763,2.847,31.333,0,0.095,0,0,0,0,0,0,0,4,0,13.74,0,0,0,1,0,33,39,0,0,0,0,0,2,4,2.128,0,0,0,100,0,0,0,11.75,0,0,39,0,0,0,0,0.8,48,100,0,18,3.333,4,4,0,3.333,0.59,1,0,1,1,1,1,1,1,1,0,1,0
2587.0,3.0,3,0,0,0,6,0,0,2367,0,0,0,395,1,0,15,0,0,0,15.845,0,0,0,63.833,0,27,30,0,0,0,0,0,0,0,0,0,0,0,1.759,1,0.302,1,6,2,18,19.869,0,398,0,0,0,0,4.016,0,0,0.201,44,0,0,0,1988,6.835,0,0,0,0,0.578,19.869,0,0.111,0,9.091,1587,0,0,0,0,0,0.151,93.165,0,0,0,0,0.101,100,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,1.625,0,0,0,0,0,0,0,0,350,9.091,0,368,0,1,0,0,0,0.046,0.064,0,1,1,1,1,0,1,1,1,1,0
2587.0,3.0,3,0,0,2,3,0,0,200702,0,0,0,121712,3,0,218,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.009,0,0,0,0,1,0.002,1,1,3,219,99.998,0,0,0,0,0,0,0,0,0,0.002,42734,0,0,0,121715,0,0,0,0,0,2.351,99.998,0,0.351,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,99.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.053,0,0,0,0,0,0,0,0.286,78980,81.235,0,121712,0,3,0,0,0,0.003,0.5,0,1,1,1,1,1,1,0,1,1,0
2215.0,2.0,4,0,0,0,0,0,0,18304,0,0,0,12165,0,0,704,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,705,100,0,0,0,0,0,0,0,0,0,0,6029,0,0,0,12165,0.016,0,0,0,0,2.496,100,0,0.496,0,0,0,0,0,0,0,0,0,99.984,0,0,0,0,0,99.967,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.818,0,0,0.033,0,0,0,0,0,6139,0,0,12163,0,0,0,0,0,0.115,0,0,1,1,1,1,1,1,1,1,1,1
2587.0,3.0,3,0,0,0,0,0,0,898,0,0,0,467,0,0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,46,100,0,0,0,0,0,0,0,0,0,0,33,0,0,0,467,0,0,0,0,0,2.071,100,0,0.071,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.233,0,0,0,0,0,0,0,6.382,0,0,0,0,0,0,0,0,430,0,0,467,0,0,0,0,0,0.103,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,4,0,0,5,422,0,0.045,10583,5,8,0.326,4605,19,29,51,0,0,0,20.289,0,0,0,0.938,0,279,307,0.008,0,0.267,1,0.163,0,0.938,0,0,0,0.098,0.163,1,6.286,2,3,20,52,68.598,7.016,1226,7.101,4.961,0,327,0.374,0,0.074,1.773,114,0,58,3.14,6713,6.059,0,0.074,0,0,1.68,62.699,261,0.162,0.06,2.68,1686,0,0,2.637,0,0,1.251,82.845,0,0,0,0,0.238,15.241,0,48.93,366,0,34.893,0,0,0,0.057,0,2.062,0.596,0.206,0.268,0,0,3.816,0,11.134,0,0,0,0,0,0.008,3535,45.361,0,3815,0.834,2.833,2,0,2.324,0.014,0.063,2,1,1,1,0,1,1,1,0,0,0
2184.0,1.0,3,0,0,0,0,0,0,227919,0,0,0,30111,0,0,743,0,0,0,85.685,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,743,14.315,0,0,0,0,0,0,0.041,0,0,0,7403,0,0,0,210353,0,0,0,0,0,1.178,14.315,0,0.246,0,0,180242,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0,0,4.309,0,0,0,0,0,0,0,0,17558,0,0,30111,0,0,0,0,0,0.042,0,0,1,1,1,1,1,0,0,1,1,0
2184.0,1.0,7,0,0,0,3,0,0,497293,0,0,0,24012,0,0,2611,2,0,0,95.014,0,0,0,0,0,1496,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001,0,8,0,2611,4.985,0,8,0.196,0.32,0,47,0.02,0,0,0,2308,0,0,0.026,481685,6.23,0,0,0,0,1.061,4.664,0,0.053,0,0,457670,0,0,0,0,0,0,82.184,0,0,0,0,0,59.932,1543,0,0,0,0,0,0,0,0.032,0,35.962,0,0,0,0,0,4.26,0,0,40.068,0,0,0,0,0,15603,0,30.546,19734,0,0,0,0,0,0.167,0,0,1,1,1,0,1,0,0,1,0,0
2184.0,1.0,23,57.4,1,4,189,0,0.004,32165,2,0,0.855,28025,17,6,61,7,58,0,0.958,0.011,0,0.014,0.067,0.004,489,118,0.002,0,1.835,1,0,0.004,78.091,1.347,0.021,1,0.796,2.484,15,0.663,2,4,17,62,98.302,1.075,161,0,1.715,5,0,0.004,0,0.018,0.221,2726,0,0,28.289,28509,1.745,0.046,0.049,0.116,0.071,2.18,18.496,33,0.01,0,59.368,295,13.043,0,0,0,0.07,0.007,15.95,0,0,0.023,20,0.081,63.322,1248,3.484,150,0,0.767,0,2,3,0.085,0,12.908,0,0,0.014,0,0,2.644,0,0,28.99,0,0.416,0,0,0.019,3535,64.261,2.984,4470,0.109,3.588,79,0,0.119,0.017,0.14,5,1,1,1,1,0,0,0,1,0,0
2215.0,2.0,3,0,0,2,37,0,0,360,0,0,2,213,3,0,10,2,0,0,0,0,0,0,0,0,40,50,0,0,0,0,0,0,0,0,0.8,0,0,0,1,14.8,2,12,4,12,85.2,0,0,0,0,0,0,0,0,0,14,67,0,0,0,250,18.779,0,0,0,0,1.888,85.2,0,0.315,0,0,0,0,0,0,0,0,0,81.221,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,4.171,0,0,0,0,0,0,0,0.002,62,62.687,8.955,173,0,1.061,0,0,0,0.125,0.055,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,14,1.579,1,4,169,0,0,813,59,0,0,299,10,39,15,0,2,0,7.327,0.198,0,0.198,0,0,19,87,0.213,0,1.724,2,0,0,1.188,1.149,0,3,0.107,0,6,33.465,1,1,11,15,59.208,0,16,3.01,5.545,0,9,1.451,0,2.772,12.475,14,4.752,0,10.383,505,6.355,33.908,0,0,1.003,1.895,52.475,0,0.097,0,0,37,0,0,0,0,1.724,0,72.91,0,0,1.724,3,0,8.046,44,26.437,46,0,0,0,1,3,0,0,0,0,0,1.584,0,0,2.776,0,0,25.287,0,5.6,0,0,0.043,183,76,0,218,5.743,3.316,3,0,5.743,0.074,0.114,7,1,1,1,0,1,1,0,0,1,0
2215.0,2.0,38,0,0,0,0,0,0,537353,0,0,0,262266,0,0,0,0,0,0,47.482,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,52.518,0,232982,0,0,0,0,0.01,0,0,0,516269,0,0,0,499385,0,0,0,0,0,4.609,52.518,0,0.106,0,0,237119,0,0,0,0,0,0,100,0,0,0,0,0,97.649,12429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.351,0,0,0,0,0,37962,0,0,262266,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
2587.0,3.0,3,0,0,2,21,0,0,20141,0,0,3.704,2817,4,0,200,0,14,0,84.208,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2.389,0,0,0,0,1,0.117,2,4,6,200,15.675,0,15133,0,0,0,0,0.469,0,0,0.095,572,0,0,0,17971,0,0,0,0,0,1.188,15.675,0,0.208,0,0,15133,0,0,0,0,0,0,100,0,0,0,0,0.022,97.611,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,4.194,0,0,0,0,0,0,0,0.028,2143,54.895,0,2817,0,1.545,0,0,0,0.092,0.197,0,1,1,1,1,1,1,1,1,1,0
2184.0,1.0,7,0,0,2,39,0,0,964490,0,0,0,142969,2,0,2587,7,0,0,83.95,0,0,0,0,0,285,35,0,0,0,0,0,0,0.007,0,0.001,0,0.001,0,3,0.004,1,9,2,2587,16.046,0,20,0,0.032,0,0,0.009,0,0,0.001,36894,0,0,0.154,891006,0.199,0,0.001,0,0,1.203,16.006,0,0.087,0,0,747998,0,0,0,0,0,0,99.396,0,0,0,0,0,99.233,285,0,0,0,0,0,0,0,0.008,0,23.933,0,0,0,0,0,4.742,0,0,0.767,0,0,0,0,0.02,73449,16.873,32.965,142105,0.001,2,0,0,0.001,0.035,0.052,0,1,1,1,0,0,0,0,1,0,0
2184.0,1.0,18,0,0,2,15,0,0,107500,0,0,0,1227,1,1,87,0,0,0,61.609,0.001,0,0,36.733,0,488,21,0.001,0,0,0,0,0.495,0,0,0,0,0.003,0,13,0.014,1,2,1,88,1.149,0,20373,0,0.497,0,0,0.093,0,0,0.001,969,0,0,0,106790,39.772,0,0.003,0,0,0.66,0.652,0,0.091,0,92.157,105548,0,0,0,0,0,0,16.463,0,0,0,0,0.002,66.828,481,0,0,0,0,0,0,0,0.145,0,53.354,0,0,0,0,0,5.682,0,0,33.172,0,0,0,0,0.01,689,30.031,0,202,0.004,1,0,0,0.004,0.128,0.05,1,1,1,1,1,0,0,0,1,0,0
2587.0,3.0,3,0,0,0,0,0,0,1586,0,0,0,951,0,0,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,54,100,0,0,0,0,0,0,0,0,0,0,663,0,0,0,951,0,0,0,0,0,2.697,100,0,0.697,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.158,0,0,0,0,0,0,0,9.29,0,0,0,0,0,0,0,0,634,0,0,951,0,0,0,0,0,0.084,0,0,1,1,1,1,1,1,1,1,1,1
2215.0,2.0,7,0,0,0,3,0,0,3354,0,0,0,1804,0,0,76,0,0,0,0,0,0,0,0,0,46,9,0,0,0,0,0,0,0.111,0,0,0,0.001,0,3,0.166,0,4,0,77,99.834,0,0,0,2.546,0,0,0,0,0,0,213,0,0,0.26,1807,2.55,0,0.166,0,0,2.166,97.178,0,0.048,0,0,0,0,0,0,0,0,0,91.907,0,0,0,0,0,82.239,46,0,0,0,0,0,0,0,0.195,0,10.329,0,0,0,0,0,3.479,0,0,17.761,0,0,0,0,0,1538,0,0,1658,0,0,0,0,0,0.049,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,9,0,0,3,92,0,0.001,242288,0,0,0.99,57130,8,0,757,17,0,0,73.412,0,0,0,0,0,523,101,0,0,0,0,0,0,0.002,0,0.007,0,0,0,4,0.043,2,8,8,757,26.545,0,11,0,0.243,0,0,0.034,0,0,0.019,12633,0,0,0.019,215217,0.915,0,0.01,0,0,1.329,26.3,0,0.058,0,0,157995,0,0,0,0,0,0,97.364,0,0,0,0,0.005,96.025,523,0,0,0,0,0,0,0,0.022,0,47.764,0,0,0,0,0,3.87,0,0,3.975,0,0,0,0,0.018,26970,47.732,95.583,55624,0,2.562,0,0,0,0.028,0.073,0,1,1,1,0,1,0,0,1,0,0
2184.0,1.0,25,1854.736,2,0,6,0,0,256705,1012,0,0,173652,0,0,22275,0,0,0,0,0,0,0,0,0,30359,11,0,0,0.022,6,0,0,0.399,0,0,4,0.004,0,12,0.003,0,3,0,22276,99.997,0,0,0,17.484,0,0,0,0,0,0,87376,0,0,0.837,173658,17.483,0.852,0.003,0,0,2.864,82.113,0,0.057,0,0,0,0,0,0,0,0.003,0,18.06,0,0,0.003,0,0,73.574,30337,0,0,0,0,0,1,4,0.002,0,3.988,0,0,0,0,0,3.061,0,0,25.545,0,0,0,0,0,83036,0,0,31362,0,0,26,0,0,0.268,0,0,0,0,0,0,0,0,0,1,0,0
2215.0,2.0,7,0,0,2,27,0,0,5098,0,0,0,2763,2,0,886,0,0,0,0,0,0,0,0,0,193,17,0,0,0,0,0,0,2.151,0,0,0,0.025,0,3,0.968,1,3,2,886,99.032,0,0,0,6.918,0,0,0,0,0,0.143,219,0,0,4.67,2790,6.985,0,0.108,0,0,2.205,89.964,0,0.05,0,0,0,0,0,0,0,0,0,76.945,0,0,0,0,0,53.155,193,0,0,0,0,0,0,0,0.087,0,89.041,0,0,0,0,0,5.863,0,0,46.845,0,0,0,0,0.059,2291,89.041,0,2126,0.394,2,0,0,0.323,0.386,0.108,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,29,0,0,10,592,0,0,9271,0,0,0.242,5179,12,0,56,0,0,0,0,2.599,0,0,0,0,670,413,0,0,0,0,0,0,0,0,0,0,0,0,17,10.258,2,5,13,57,89.742,0,0,6.913,17.813,0,358,0,0,0,7.208,3429,0,0,0,5771,12.937,0,0.451,0,0,3.129,71.929,0,0.062,0,0,0,0,0,0,0,0,0,64.607,0,0,0,0,0,63.103,2005,0,0,0,0,0,0,0,0.13,0,5.891,0,0,0,0,0,4.004,0,0,36.897,0,63.721,0,0,0.032,3087,100,0,3346,0,3.128,0,0,0,0.018,0.027,0,1,1,1,0,1,0,0,0,0,0
2215.0,2.0,5,0,0,0,3,0,0,3706,0,0,0,2431,0,0,62,0,0,0,0,0,0,0,0,0,71,9,0,0,0,0,0,0,1.479,0,0,0,0.015,0,2,0.123,0,2,0,63,99.877,0,0,0,2.917,0,0,0,0,0,0,1000,0,0,2.771,2434,2.921,0,0.123,0,0,2.467,95.481,0,0.22,0,0,0,0,0,0,0,0,0,89.058,0,0,0,0,0,93.371,71,0,0,0,0,0,0,0,0.079,0,0,0,0,0,0,0,3.386,0,0,6.629,0,0,0,0,0,1263,0,0,2165,0,0,0,0,0,0.048,0,0,1,1,1,1,1,1,1,1,1,1
